"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",48309,Prison,3/4/1988,6.7
"[{""id"": 35, ""name"": ""Comedy""}]",27723,Psycho Beach Party,8/6/2000,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",20468,The Big Tease,1/1/1999,5.8
"[{""id"": 18, ""name"": ""Drama""}]",242575,"Guten Tag, Ramón",10/18/2013,8.1
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",44945,Trust,9/10/2010,6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",29122,An Everlasting Piece,12/22/2000,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",125123,Among Giants,6/24/1998,4.5
"[{""id"": 18, ""name"": ""Drama""}]",111190,Adore,4/3/2013,6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",133575,The Velocity of Gary,7/16/1999,4.2
"[{""id"": 18, ""name"": ""Drama""}]",54580,Los lunes al sol,9/27/2002,7.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",52015,Stake Land,9/30/2010,6.2
"[{""id"": 18, ""name"": ""Drama""}]",34941,The Last Time I Committed Suicide,6/20/1997,6.7
"[{""id"": 18, ""name"": ""Drama""}]",227975,Praia do Futuro,5/1/2014,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",60422,Another Happy Day,11/18/2011,6.2
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",81390,A Lonely Place to Die,4/9/2011,6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",10981,Nothing,9/9/2003,5.8
"[{""id"": 18, ""name"": ""Drama""}]",225235,Географ глобус пропил,7/26/2013,7.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 36, ""name"": ""History""}, {""id"": 10402, ""name"": ""Music""}]",14902,1776,11/9/1972,7.1
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",121676,Inescapable,9/14/2012,5.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",22301,Hell's Angels,11/15/1930,6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",20065,Purple Violets,4/30/2007,5.7
"[{""id"": 27, ""name"": ""Horror""}]",257087,The Veil,4/21/2016,4.5
"[{""id"": 27, ""name"": ""Horror""}]",46420,The Loved Ones,9/13/2009,6.6
"[{""id"": 27, ""name"": ""Horror""}]",114635,The Helpers,10/27/2012,4.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10770, ""name"": ""TV Movie""}]",158150,How to Fall in Love,7/21/2012,5.2
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",251979,The Perfect Wave,2/28/2014,4.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",874,A Man for All Seasons,12/12/1966,7.5
"[{""id"": 18, ""name"": ""Drama""}]",10774,Network,11/1/1976,7.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",770,Gone with the Wind,12/15/1939,7.7
"[{""id"": 18, ""name"": ""Drama""}]",266102,Desert Dancer,7/3/2014,6.5
"[{""id"": 10752, ""name"": ""War""}, {""id"": 37, ""name"": ""Western""}]",29715,Major Dundee,4/7/1965,6.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",25209,Annie Get Your Gun,5/17/1950,7.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",37495,Four Lions,5/7/2010,7
"[{""id"": 18, ""name"": ""Drama""}]",29262,Casa de Areia,5/13/2005,6.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",34769,Defendor,9/12/2009,6.5
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",35032,The Pirate,6/11/1948,6.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",5178,The Good Heart,9/11/2009,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",8618,The History Boys,10/2/2006,6.6
"[{""id"": 18, ""name"": ""Drama""}]",3116,Midnight Cowboy,5/25/1969,7.4
"[{""id"": 35, ""name"": ""Comedy""}]",9427,The Full Monty,8/13/1997,6.8
"[{""id"": 35, ""name"": ""Comedy""}]",813,Airplane!,7/2/1980,7.1
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",352978,Chain of Command,8/30/2015,5.3
"[{""id"": 35, ""name"": ""Comedy""}]",10634,Friday,4/26/1995,7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",9516,Menace II Society,5/26/1993,7.2
"[{""id"": 27, ""name"": ""Horror""}]",16288,Creepshow 2,5/1/1987,5.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",23330,The Ballad of Cable Hogue,5/13/1970,6.9
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",18900,In Cold Blood,12/14/1967,7.4
"[{""id"": 18, ""name"": ""Drama""}]",27029,The Nun's Story,6/18/1959,7.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",26268,Harper,2/23/1966,6.2
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",573,Frenzy,5/25/1972,7.1
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",310131,The Witch,2/19/2016,6.3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",40505,I Got the Hook Up,5/27/1998,5.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11363,She's the One,8/26/1996,5.7
"[{""id"": 18, ""name"": ""Drama""}]",3033,Gods and Monsters,1/21/1998,6.8
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",25376,El secreto de sus ojos,8/13/2009,7.8
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",22007,Train,10/16/2008,4.8
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",765,Evil Dead II,3/13/1987,7.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",10615,Pootie Tang,6/29/2001,5.4
"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 27, ""name"": ""Horror""}]",205321,Sharknado,7/11/2013,3.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",89540,La otra conquista,4/1/1999,5.4
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",46146,Trolljegeren,10/29/2010,6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",38007,Ira & Abby,1/1/2006,5.8
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",14256,Winter Passing,2/7/2006,6.7
"[{""id"": 28, ""name"": ""Action""}]",540,D.E.B.S.,1/21/2004,5.6
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",370464,The Masked Saint,1/8/2016,2.9
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",20055,The Betrayed,9/27/2008,5.2
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",224569,Taxman,9/16/1999,2
"[{""id"": 18, ""name"": ""Drama""}]",395766,The Secret,4/29/2016,0
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",39303,2:13,4/25/2009,4.6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",142061,"Batman: The Dark Knight Returns, Part 2",1/18/2013,7.9
"[{""id"": 99, ""name"": ""Documentary""}]",370662,Time to Choose,9/4/2015,0
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",252360,In the Name of the King III,12/27/2013,3.3
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",256740,Wicked Blood,3/4/2014,5.3
"[{""id"": 18, ""name"": ""Drama""}]",299145,Dawn Patrol,6/5/2015,5
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",241766,Lords of London,1/6/2014,3.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",12535,High Anxiety,12/25/1977,6.5
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",1667,La Marche de l'empereur,1/26/2005,6.9
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",50839,Margin Call,9/28/2011,6.7
"[{""id"": 18, ""name"": ""Drama""}]",86549,August,6/9/2011,6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",13973,Choke,9/26/2008,6
"[{""id"": 18, ""name"": ""Drama""}]",244786,Whiplash,10/10/2014,8.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",598,Cidade de Deus,2/5/2002,8.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11129,Human Traffic,6/4/1999,6.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",75861,To Write Love on Her Arms,3/13/2015,6.8
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",13551,The Dead Girl,11/7/2006,6.4
"[{""id"": 18, ""name"": ""Drama""}]",103663,Jagten,8/28/2012,7.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",850,A Christmas Story,11/18/1983,7.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",12586,Bella,9/9/2006,6.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",11564,Class of 1984,8/20/1982,6.2
"[{""id"": 35, ""name"": ""Comedy""}]",301748,Opposite Sex,11/8/2014,4.1
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",108346,Dreaming of Joseph Lees,10/29/1999,8
"[{""id"": 18, ""name"": ""Drama""}]",8841,Entre les murs,9/24/2008,6.8
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",805,Rosemary's Baby,6/12/1968,7.5
"[{""id"": 37, ""name"": ""Western""}]",11697,The Man Who Shot Liberty Valance,4/22/1962,7.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22051,Adam,7/29/2009,6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",436,"María, llena eres de gracia",1/18/2004,6.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",55347,Beginners,9/11/2010,6.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",10070,Feast,10/14/2005,6.1
"[{""id"": 35, ""name"": ""Comedy""}]",8469,Animal House,7/27/1978,7
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",658,Goldfinger,9/17/1964,7.2
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}]",125490,Antiviral,9/19/2012,5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1585,It's a Wonderful Life,12/20/1946,8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",627,Trainspotting,2/23/1996,7.8
"[{""id"": 35, ""name"": ""Comedy""}]",23618,The Original Kings of Comedy,8/18/2000,6.3
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",41436,Paranormal Activity 2,10/20/2010,5.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10162,Waking Ned,9/15/1998,7.4
"[{""id"": 99, ""name"": ""Documentary""}]",1430,Bowling for Columbine,10/9/2002,7.3
"[{""id"": 18, ""name"": ""Drama""}]",259943,归来,5/16/2014,6.9
"[{""id"": 27, ""name"": ""Horror""}]",10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,10/31/1985,5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11257,A Room with a View,12/13/1985,6.9
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",158015,The Purge,5/31/2013,6
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",82507,Sinister,3/29/2012,6.7
"[{""id"": 35, ""name"": ""Comedy""}]",20337,Martin Lawrence Live: Runteldat,8/1/2002,5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",261,Cat on a Hot Tin Roof,2/17/1958,7.6
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1685,Beneath the Planet of the Apes,5/1/1970,6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",20737,Air Bud,8/1/1997,5.3
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",10991,Pokémon 3: The Movie,7/8/2000,5.9
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10225,Friday the 13th Part VI: Jason Lives,8/1/1986,5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",826,The Bridge on the River Kwai,10/2/1957,7.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",34086,Spaced Invaders,4/27/1990,4.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",5854,Family Plot,4/9/1976,6.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",284,The Apartment,6/15/1960,8.1
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10285,Jason Goes to Hell: The Final Friday,8/13/1993,4.2
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",5780,Torn Curtain,7/13/1966,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",292,Dave Chappelle's Block Party,9/12/2005,6.4
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",223485,Slow West,4/16/2015,6.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",29463,Krush Groove,10/25/1985,7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",18065,Next Day Air,2/6/2009,5.3
"[{""id"": 18, ""name"": ""Drama""}]",22013,Elmer Gantry,6/19/1960,7.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",821,Judgment at Nuremberg,12/1/1961,7.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",53862,Trippin',5/12/1999,4.5
"[{""id"": 37, ""name"": ""Western""}]",3089,Red River,8/26/1948,7.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",30139,Phat Girlz,1/1/2006,3.7
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",132344,Before Midnight,4/5/2013,7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",15582,Teen Wolf Too,11/20/1987,3.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",15158,Phantasm II,7/8/1988,6.3
"[{""id"": 18, ""name"": ""Drama""}]",44634,Woman Thou Art Loosed,9/30/2004,5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",30309,Real Women Have Curves,1/1/2002,5.8
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",7509,Water,9/8/2005,6.8
"[{""id"": 35, ""name"": ""Comedy""}]",10557,East Is East,5/14/1999,6.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",23531,Whipped,9/1/2000,3.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",28005,Kama Sutra - A Tale of Love,9/11/1996,5.7
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",40247,Please Give,1/22/2010,6
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",252,Willy Wonka & the Chocolate Factory,6/29/1971,7.4
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",24126,Warlock: The Armageddon,5/1/1993,5.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",13982,8 Heads in a Duffel Bag,4/18/1997,5.4
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16642,Days of Heaven,9/13/1978,7.6
"[{""id"": 18, ""name"": ""Drama""}]",17734,Thirteen Conversations About One Thing,9/2/2001,6.4
"[{""id"": 35, ""name"": ""Comedy""}]",18892,Jawbreaker,1/30/1999,5.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",549,Basquiat,8/9/1996,6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",121986,Frances Ha,5/17/2013,7.2
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",868,Tsotsi,8/18/2005,6.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10683,Happiness,10/16/1998,7.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",17995,DysFunktional Family,4/4/2003,6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",246403,Tusk,9/19/2014,5.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}]",670,올드보이,1/1/2003,8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 53, ""name"": ""Thriller""}]",35691,Letters to God,4/9/2010,6.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",49010,Hobo with a Shotgun,5/6/2011,5.7
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",317930,Compadres,3/31/2016,5.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11229,Freeway,8/23/1996,6.5
"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",22488,Love's Abiding Joy,10/6/2006,5.8
"[{""id"": 18, ""name"": ""Drama""}]",24469,Fish Tank,5/14/2009,6.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82533,Damsels in Distress,4/6/2012,5.6
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",50942,Creature,5/17/1998,4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",84174,Bachelorette,8/6/2012,5.3
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",34099,Brave New Girl,4/25/2004,3.7
"[{""id"": 35, ""name"": ""Comedy""}]",79940,Tim and Eric's Billion Dollar Movie,3/2/2012,5.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",342,Sommersturm,9/2/2004,6.7
"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",281230,Fort McCoy,1/1/2014,6.3
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",38033,Chain Letter,10/1/2010,3.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",100975,Just Looking,10/21/1999,5.8
"[{""id"": 878, ""name"": ""Science Fiction""}]",38541,The Divide,3/13/2011,5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",39563,The Eclipse,4/24/2009,6.1
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",234212,Demonic,2/12/2015,4.9
"[{""id"": 35, ""name"": ""Comedy""}]",27404,My Big Fat Independent Movie,3/4/2005,3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",170480,The Deported,6/15/2010,0
"[{""id"": 18, ""name"": ""Drama""}]",71866,Tanner Hall,9/14/2009,5.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",192210,Open Road,4/12/2013,5.2
"[{""id"": 35, ""name"": ""Comedy""}]",180296,They Came Together,6/27/2014,5.3
"[{""id"": 35, ""name"": ""Comedy""}]",157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1/14/2013,2.9
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",70006,Never Back Down 2: The Beatdown,9/13/2011,5.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",26039,Point Blank,8/30/1967,7.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",79587,Four Single Fathers,1/15/2009,0
"[{""id"": 53, ""name"": ""Thriller""}]",176077,Enter the Dangerous Mind,3/11/2013,4.8
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",260947,Something Wicked,4/4/2014,4.6
"[{""id"": 53, ""name"": ""Thriller""}]",342502,AWOL-72,8/7/2015,2.8
[],191229,Iguana,4/1/1988,6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",43213,Chicago Overcoat,10/10/2009,6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",44594,Barry Munday,3/13/2010,6.3
"[{""id"": 18, ""name"": ""Drama""}]",666,Central do Brasil,1/16/1998,7.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",248,Pocketful of Miracles,12/18/1961,7.3
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",325173,Close Range,12/11/2015,4.9
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",55831,Boynton Beach Club,8/5/2005,6.8
