id,name,movieid
53,Thriller,10160
35,Comedy,11452
10749,Romance,11452
18,Drama,12163
10749,Romance,12163
37,Western,32275
35,Comedy,13785
878,Science Fiction,1103
28,Action,1103
35,Comedy,36739
18,Drama,36739
35,Comedy,14144
10751,Family,14144
80,Crime,10622
28,Action,10622
35,Comedy,10622
35,Comedy,13370
10402,Music,13370
35,Comedy,11191
18,Drama,11191
10749,Romance,11191
35,Comedy,10215
18,Drama,10215
14,Fantasy,10215
10749,Romance,10215
80,Crime,25066
27,Horror,25066
53,Thriller,25066
18,Drama,1523
27,Horror,11361
53,Thriller,11361
35,Comedy,92591
80,Crime,92591
18,Drama,92591
99,Documentary,57612
18,Drama,12509
10749,Romance,12509
35,Comedy,15256
18,Drama,15256
10749,Romance,15256
18,Drama,83686
53,Thriller,83686
35,Comedy,80304
37,Western,80304
18,Drama,28053
35,Comedy,28053
28,Action,67913
35,Comedy,67913
53,Thriller,67913
80,Crime,67913
35,Comedy,13991
18,Drama,1443
10749,Romance,1443
35,Comedy,8545
18,Drama,8545
35,Comedy,19556
10749,Romance,19556
18,Drama,231576
35,Comedy,231576
35,Comedy,16172
35,Comedy,13403
10402,Music,13403
28,Action,15797
9648,Mystery,347764
18,Drama,347764
53,Thriller,347764
27,Horror,347764
18,Drama,13537
36,History,13537
35,Comedy,20794
80,Crime,20794
53,Thriller,20794
18,Drama,31064
53,Thriller,31064
12,Adventure,576
37,Western,576
18,Drama,13990
53,Thriller,11583
12,Adventure,11583
18,Drama,11583
80,Crime,11583
18,Drama,18602
28,Action,27549
12,Adventure,27549
14,Fantasy,27549
878,Science Fiction,27549
18,Drama,59728
18,Drama,10930
18,Drama,32395
18,Drama,58882
36,History,58882
18,Drama,7547
10749,Romance,7547
28,Action,35944
35,Comedy,35944
18,Drama,42222
35,Comedy,13827
99,Documentary,44260
80,Crime,9282
18,Drama,9282
53,Thriller,9282
28,Action,38940
53,Thriller,38940
80,Crime,35689
9648,Mystery,35689
53,Thriller,35689
80,Crime,97614
18,Drama,97614
53,Thriller,97614
18,Drama,37206
10751,Family,37206
28,Action,58626
53,Thriller,58626
10749,Romance,183894
35,Comedy,183894
18,Drama,183894
27,Horror,837
9648,Mystery,837
878,Science Fiction,837
18,Drama,1555
35,Comedy,1555
10749,Romance,1555
18,Drama,244783
18,Drama,16564
36,History,16564
10752,War,16564
35,Comedy,168027
28,Action,3482
18,Drama,3482
53,Thriller,3482
10752,War,3482
18,Drama,135595
53,Thriller,135595
28,Action,8982
80,Crime,8982
18,Drama,8982
53,Thriller,8982
35,Comedy,89861
35,Comedy,455
18,Drama,455
10749,Romance,455
18,Drama,57022
28,Action,14351
12,Adventure,14351
18,Drama,14351
28,Action,147767
35,Comedy,147767
53,Thriller,10664
27,Horror,10664
35,Comedy,55567
10402,Music,55567
10751,Family,55567
35,Comedy,9277
80,Crime,9277
18,Drama,9277
18,Drama,9443
36,History,9443
35,Comedy,16186
18,Drama,16186
10749,Romance,16186
18,Drama,7863
10749,Romance,138697
35,Comedy,138697
18,Drama,138697
37,Western,11901
35,Comedy,1548
18,Drama,1548
18,Drama,11889
10749,Romance,11889
35,Comedy,33155
878,Science Fiction,33155
18,Drama,5528
35,Comedy,321
10749,Romance,321
80,Crime,4997
18,Drama,4997
9648,Mystery,4997
53,Thriller,4997
18,Drama,925
18,Drama,27451
18,Drama,73532
35,Comedy,73532
18,Drama,979
53,Thriller,979
80,Crime,979
9648,Mystery,979
35,Comedy,193722
18,Drama,193722
18,Drama,7913
18,Drama,253253
35,Comedy,51995
53,Thriller,51995
28,Action,51995
18,Drama,51995
35,Comedy,13173
18,Drama,22908
35,Comedy,22908
10769,Foreign,22908
53,Thriller,70670
80,Crime,70670
878,Science Fiction,84204
35,Comedy,84204
53,Thriller,84204
27,Horror,84204
35,Comedy,25248
18,Drama,25248
18,Drama,230266
878,Science Fiction,16633
18,Drama,16633
14,Fantasy,16633
10749,Romance,16633
18,Drama,63006
28,Action,63006
80,Crime,63006
10769,Foreign,63006
27,Horror,91586
53,Thriller,91586
27,Horror,215
53,Thriller,333371
878,Science Fiction,333371
18,Drama,333371
99,Documentary,9012
35,Comedy,9012
27,Horror,345911
53,Thriller,345911
27,Horror,72571
27,Horror,242512
27,Horror,10072
53,Thriller,10072
35,Comedy,211954
18,Drama,211954
27,Horror,82990
18,Drama,29912
35,Comedy,11843
27,Horror,11284
53,Thriller,11284
35,Comedy,11284
80,Crime,504
18,Drama,504
12,Adventure,173
18,Drama,173
878,Science Fiction,173
27,Horror,227348
53,Thriller,227348
18,Drama,1955
36,History,1955
18,Drama,152532
36,History,152532
53,Thriller,243940
27,Horror,243940
9648,Mystery,77
53,Thriller,77
27,Horror,157547
35,Comedy,2295
18,Drama,71
35,Comedy,71
10402,Music,71
35,Comedy,147773
18,Drama,147773
35,Comedy,16096
10751,Family,24266
18,Drama,24266
28,Action,24266
37,Western,24266
10749,Romance,24266
16,Animation,16508
10751,Family,16508
35,Comedy,16508
18,Drama,2895
18,Drama,15660
35,Comedy,59968
18,Drama,59968
28,Action,323677
18,Drama,323677
18,Drama,19848
27,Horror,256274
53,Thriller,256274
18,Drama,235271
53,Thriller,235271
18,Drama,45153
18,Drama,284293
36,History,24973
18,Drama,24973
28,Action,21610
80,Crime,21610
53,Thriller,21610
27,Horror,10283
53,Thriller,10283
35,Comedy,8346
18,Drama,8346
10749,Romance,8346
18,Drama,122081
80,Crime,122081
27,Horror,10987
53,Thriller,10987
18,Drama,1391
10749,Romance,1391
27,Horror,747
35,Comedy,747
18,Drama,14745
27,Horror,14745
18,Drama,26748
9648,Mystery,26748
10749,Romance,26748
27,Horror,11357
53,Thriller,11357
27,Horror,24913
9648,Mystery,24913
35,Comedy,13776
18,Drama,13776
28,Action,14854
80,Crime,14854
18,Drama,14854
10749,Romance,14854
53,Thriller,14854
37,Western,14854
27,Horror,50357
53,Thriller,50357
878,Science Fiction,50357
35,Comedy,13090
18,Drama,13090
28,Action,192141
53,Thriller,192141
28,Action,16441
14,Fantasy,16441
18,Drama,29996
36,History,29996
10749,Romance,29996
10752,War,29996
10749,Romance,351819
35,Comedy,351819
18,Drama,14834
10749,Romance,14834
18,Drama,22649
10749,Romance,22649
10752,War,22649
35,Comedy,378200
10749,Romance,378200
14,Fantasy,20455
16,Animation,20455
878,Science Fiction,20455
10751,Family,20455
35,Comedy,13193
18,Drama,13193
35,Comedy,11042
80,Crime,11042
18,Drama,11042
28,Action,10786
12,Adventure,10786
18,Drama,10786
10749,Romance,10786
28,Action,12484
12,Adventure,12484
27,Horror,12484
53,Thriller,12484
28,Action,17339
12,Adventure,17339
10752,War,17339
53,Thriller,17339
35,Comedy,11959
35,Comedy,9900
35,Comedy,14662
18,Drama,14662
37,Western,335
28,Action,15745
35,Comedy,15745
53,Thriller,15745
878,Science Fiction,17431
18,Drama,17431
35,Comedy,21014
99,Documentary,78394
18,Drama,10217
18,Drama,46332
36,History,46332
35,Comedy,13996
18,Drama,13996
35,Comedy,3028
27,Horror,3028
878,Science Fiction,3028
18,Drama,1024
14,Fantasy,1024
18,Drama,343795
35,Comedy,45658
18,Drama,45658
10749,Romance,45658
35,Comedy,16148
80,Crime,16148
9648,Mystery,16148
53,Thriller,16148
53,Thriller,4553
18,Drama,4553
18,Drama,36351
80,Crime,36351
53,Thriller,245916
80,Crime,245916
18,Drama,245916
9648,Mystery,245916
18,Drama,27585
35,Comedy,1415
18,Drama,1415
80,Crime,1415
27,Horror,313922
80,Crime,313922
53,Thriller,313922
35,Comedy,14474
18,Drama,14474
10749,Romance,14474
18,Drama,199933
878,Science Fiction,199933
9648,Mystery,199933
35,Comedy,13685
80,Crime,13685
18,Drama,13685
80,Crime,8744
18,Drama,8744
53,Thriller,8744
18,Drama,38428
10769,Foreign,38428
36,History,38428
99,Documentary,8847
18,Drama,39269
35,Comedy,46838
27,Horror,46838
18,Drama,51384
10749,Romance,51384
28,Action,56930
18,Drama,56930
10749,Romance,56930
35,Comedy,41730
18,Drama,41730
27,Horror,18442
878,Science Fiction,18442
53,Thriller,18442
27,Horror,298312
53,Thriller,298312
18,Drama,11600
10752,War,11600
10749,Romance,71547
53,Thriller,71547
27,Horror,57876
53,Thriller,57876
878,Science Fiction,57876
53,Thriller,77495
27,Horror,13849
35,Comedy,13849
80,Crime,13849
53,Thriller,13849
18,Drama,14849
14,Fantasy,14849
35,Comedy,14849
35,Comedy,12486
99,Documentary,12486
18,Drama,19615
10402,Music,244403
18,Drama,244403
35,Comedy,244403
10751,Family,292481
16,Animation,292481
10749,Romance,340816
35,Comedy,340816
10770,TV Movie,78814
80,Crime,78814
18,Drama,78814
53,Thriller,78814
53,Thriller,297596
18,Drama,297596
28,Action,299552
53,Thriller,299552
10752,War,299552
18,Drama,11935
28,Action,11935
53,Thriller,11935
878,Science Fiction,11935
35,Comedy,113406
18,Drama,113406
10751,Family,447027
35,Comedy,290825
14,Fantasy,290825
27,Horror,290825
53,Thriller,290825
27,Horror,361159
28,Action,361159
35,Comedy,12555
18,Drama,12555
18,Drama,31175
35,Comedy,31175
18,Drama,12498
27,Horror,77949
53,Thriller,77949
27,Horror,1690
35,Comedy,8435
18,Drama,8435
53,Thriller,64720
18,Drama,64720
27,Horror,49365
53,Thriller,49365
18,Drama,11404
35,Comedy,11404
35,Comedy,300706
27,Horror,16337
37,Western,11577
18,Drama,77987
53,Thriller,77987
80,Crime,77987
18,Drama,40185
10749,Romance,40185
35,Comedy,68202
10749,Romance,68202
18,Drama,8981
10751,Family,8981
28,Action,10914
35,Comedy,10914
18,Drama,10914
37,Western,10914
18,Drama,50848
35,Comedy,50848
10749,Romance,50848
18,Drama,166624
35,Comedy,166624
18,Drama,10822
18,Drama,10844
35,Comedy,9336
80,Crime,9336
10749,Romance,5689
12,Adventure,5689
18,Drama,5689
35,Comedy,712
18,Drama,712
10749,Romance,712
35,Comedy,13342
12,Adventure,10339
18,Drama,10339
80,Crime,1429
18,Drama,1429
80,Crime,9303
18,Drama,9303
10749,Romance,9303
53,Thriller,9303
80,Crime,641
18,Drama,641
10402,Music,27686
10749,Romance,27686
18,Drama,65749
10769,Foreign,65749
10749,Romance,65749
18,Drama,6106
35,Comedy,252680
14,Fantasy,141
18,Drama,141
9648,Mystery,141
28,Action,66607
35,Comedy,66607
10769,Foreign,66607
18,Drama,17139
10769,Foreign,17139
36,History,17139
35,Comedy,12079
80,Crime,12079
18,Drama,12079
35,Comedy,39800
18,Drama,39800
18,Drama,4550
53,Thriller,4550
18,Drama,62116
35,Comedy,9991
18,Drama,9991
28,Action,13807
80,Crime,13807
53,Thriller,13807
12,Adventure,68818
28,Action,68818
37,Western,68818
80,Crime,12093
18,Drama,12093
18,Drama,36419
27,Horror,36419
9648,Mystery,36419
53,Thriller,36419
35,Comedy,281730
18,Drama,281730
53,Thriller,281730
18,Drama,510
35,Comedy,362105
27,Horror,362105
35,Comedy,10970
53,Thriller,375290
28,Action,375290
18,Drama,375290
36,History,375290
18,Drama,17663
10751,Family,17663
12,Adventure,270938
28,Action,270938
28,Action,116613
18,Drama,116613
80,Crime,116613
80,Crime,11826
18,Drama,11826
53,Thriller,11826
18,Drama,29920
53,Thriller,29920
80,Crime,29920
18,Drama,1088
10751,Family,1088
18,Drama,26379
10751,Family,26379
10769,Foreign,26379
53,Thriller,34069
9648,Mystery,34069
878,Science Fiction,34069
35,Comedy,10947
18,Drama,10947
10751,Family,10947
10402,Music,10947
10770,TV Movie,10947
18,Drama,47452
10749,Romance,47452
10769,Foreign,47452
14,Fantasy,3040
28,Action,3040
53,Thriller,3040
10749,Romance,11386
80,Crime,11386
18,Drama,11386
53,Thriller,11386
35,Comedy,10246
27,Horror,29426
878,Science Fiction,29426
27,Horror,10331
18,Drama,153
35,Comedy,703
18,Drama,703
10749,Romance,703
28,Action,27191
18,Drama,27191
10749,Romance,27191
18,Drama,1365
10749,Romance,1365
27,Horror,287424
18,Drama,451
10749,Romance,451
27,Horror,165864
35,Comedy,165864
10749,Romance,987
18,Drama,987
35,Comedy,987
53,Thriller,241251
18,Drama,40494
35,Comedy,39781
18,Drama,39781
28,Action,8337
27,Horror,8337
878,Science Fiction,8337
53,Thriller,8337
12,Adventure,5925
18,Drama,5925
36,History,5925
53,Thriller,5925
10752,War,5925
99,Documentary,8357
27,Horror,146203
53,Thriller,146203
18,Drama,85350
35,Comedy,512
9648,Mystery,512
28,Action,13408
35,Comedy,13408
28,Action,47816
35,Comedy,47816
10749,Romance,47816
18,Drama,10744
10749,Romance,10744
18,Drama,11536
28,Action,11536
10749,Romance,11536
18,Drama,9782
53,Thriller,9782
35,Comedy,18713
80,Crime,18713
27,Horror,6537
18,Drama,6537
53,Thriller,6537
35,Comedy,184345
27,Horror,184345
35,Comedy,1809
18,Drama,1809
10749,Romance,1809
28,Action,2370
18,Drama,2370
9648,Mystery,2370
53,Thriller,2370
35,Comedy,9809
80,Crime,9809
80,Crime,5
35,Comedy,5
35,Comedy,11013
18,Drama,11013
10749,Romance,11013
99,Documentary,19153
18,Drama,10132
10402,Music,16448
35,Comedy,16448
35,Comedy,15122
10749,Romance,15122
35,Comedy,8141
80,Crime,8141
53,Thriller,8141
10749,Romance,8141
35,Comedy,1546
18,Drama,1546
27,Horror,48572
28,Action,48572
53,Thriller,48572
14,Fantasy,14517
18,Drama,89708
99,Documentary,89708
14,Fantasy,27551
12,Adventure,27551
18,Drama,64678
10749,Romance,64678
53,Thriller,309503
18,Drama,309503
35,Comedy,14293
18,Drama,14293
53,Thriller,14293
18,Drama,15059
18,Drama,103328
14,Fantasy,103328
18,Drama,157847
80,Crime,25719
35,Comedy,25719
10749,Romance,25719
80,Crime,48309
18,Drama,48309
27,Horror,48309
53,Thriller,48309
35,Comedy,27723
35,Comedy,20468
10769,Foreign,20468
18,Drama,242575
80,Crime,44945
18,Drama,44945
53,Thriller,44945
35,Comedy,29122
80,Crime,29122
35,Comedy,125123
10749,Romance,125123
18,Drama,111190
18,Drama,133575
10749,Romance,133575
18,Drama,54580
18,Drama,52015
27,Horror,52015
28,Action,52015
53,Thriller,52015
878,Science Fiction,52015
18,Drama,34941
18,Drama,227975
35,Comedy,60422
18,Drama,60422
12,Adventure,81390
28,Action,81390
53,Thriller,81390
80,Crime,81390
35,Comedy,10981
14,Fantasy,10981
878,Science Fiction,10981
18,Drama,225235
18,Drama,14902
35,Comedy,14902
36,History,14902
10402,Music,14902
53,Thriller,121676
10749,Romance,121676
28,Action,22301
18,Drama,22301
36,History,22301
35,Comedy,20065
18,Drama,20065
10749,Romance,20065
27,Horror,257087
27,Horror,46420
27,Horror,114635
35,Comedy,158150
10749,Romance,158150
10770,TV Movie,158150
10749,Romance,251979
12,Adventure,251979
18,Drama,251979
18,Drama,874
36,History,874
18,Drama,10774
18,Drama,770
10749,Romance,770
10752,War,770
18,Drama,266102
10752,War,29715
37,Western,29715
28,Action,25209
35,Comedy,25209
10402,Music,25209
10749,Romance,25209
37,Western,25209
35,Comedy,37495
80,Crime,37495
18,Drama,37495
18,Drama,29262
18,Drama,34769
28,Action,34769
35,Comedy,34769
80,Crime,34769
10402,Music,35032
10749,Romance,35032
18,Drama,5178
35,Comedy,5178
10749,Romance,5178
35,Comedy,8618
18,Drama,8618
18,Drama,3116
35,Comedy,9427
35,Comedy,813
53,Thriller,352978
12,Adventure,352978
28,Action,352978
35,Comedy,10634
18,Drama,9516
28,Action,9516
80,Crime,9516
27,Horror,16288
28,Action,23330
35,Comedy,23330
37,Western,23330
80,Crime,18900
18,Drama,18900
18,Drama,27029
28,Action,26268
18,Drama,26268
53,Thriller,26268
80,Crime,26268
9648,Mystery,26268
80,Crime,573
18,Drama,573
9648,Mystery,573
53,Thriller,573
9648,Mystery,310131
27,Horror,310131
28,Action,40505
35,Comedy,40505
35,Comedy,11363
10749,Romance,11363
18,Drama,3033
80,Crime,25376
18,Drama,25376
9648,Mystery,25376
10749,Romance,25376
27,Horror,22007
53,Thriller,22007
27,Horror,765
35,Comedy,765
14,Fantasy,765
28,Action,10615
35,Comedy,10615
10770,TV Movie,205321
27,Horror,205321
18,Drama,89540
10769,Foreign,89540
14,Fantasy,46146
27,Horror,46146
35,Comedy,38007
10749,Romance,38007
35,Comedy,14256
18,Drama,14256
28,Action,540
80,Crime,370464
28,Action,370464
80,Crime,20055
18,Drama,20055
9648,Mystery,20055
53,Thriller,20055
28,Action,224569
80,Crime,224569
35,Comedy,224569
53,Thriller,224569
18,Drama,395766
27,Horror,39303
53,Thriller,39303
9648,Mystery,39303
28,Action,142061
16,Animation,142061
99,Documentary,370662
28,Action,252360
12,Adventure,252360
18,Drama,252360
14,Fantasy,252360
28,Action,256740
18,Drama,256740
53,Thriller,256740
18,Drama,299145
80,Crime,241766
9648,Mystery,241766
53,Thriller,241766
35,Comedy,12535
10402,Music,12535
99,Documentary,1667
10751,Family,1667
53,Thriller,50839
18,Drama,50839
18,Drama,86549
35,Comedy,13973
18,Drama,13973
18,Drama,244786
18,Drama,598
80,Crime,598
35,Comedy,11129
18,Drama,11129
18,Drama,75861
10402,Music,75861
9648,Mystery,13551
18,Drama,13551
80,Crime,13551
53,Thriller,13551
18,Drama,103663
35,Comedy,850
10751,Family,850
18,Drama,12586
10749,Romance,12586
28,Action,11564
18,Drama,11564
27,Horror,11564
80,Crime,11564
53,Thriller,11564
35,Comedy,301748
10749,Romance,108346
18,Drama,108346
18,Drama,8841
27,Horror,805
18,Drama,805
9648,Mystery,805
37,Western,11697
18,Drama,22051
10749,Romance,22051
18,Drama,436
53,Thriller,436
80,Crime,436
18,Drama,55347
10749,Romance,55347
35,Comedy,55347
28,Action,10070
35,Comedy,10070
27,Horror,10070
35,Comedy,8469
12,Adventure,658
28,Action,658
53,Thriller,658
878,Science Fiction,125490
27,Horror,125490
18,Drama,1585
10751,Family,1585
14,Fantasy,1585
18,Drama,627
80,Crime,627
35,Comedy,23618
27,Horror,41436
53,Thriller,41436
35,Comedy,10162
10749,Romance,10162
99,Documentary,1430
18,Drama,259943
27,Horror,10014
18,Drama,11257
10749,Romance,11257
878,Science Fiction,158015
27,Horror,158015
53,Thriller,158015
27,Horror,82507
53,Thriller,82507
9648,Mystery,82507
35,Comedy,20337
18,Drama,261
10749,Romance,261
12,Adventure,1685
878,Science Fiction,1685
9648,Mystery,1685
35,Comedy,20737
10751,Family,20737
18,Drama,20737
12,Adventure,10991
14,Fantasy,10991
16,Animation,10991
28,Action,10991
10751,Family,10991
27,Horror,10225
9648,Mystery,10225
53,Thriller,10225
18,Drama,826
36,History,826
10752,War,826
35,Comedy,34086
10751,Family,34086
878,Science Fiction,34086
35,Comedy,5854
80,Crime,5854
53,Thriller,5854
35,Comedy,284
18,Drama,284
10749,Romance,284
14,Fantasy,10285
27,Horror,10285
53,Thriller,10285
9648,Mystery,5780
53,Thriller,5780
35,Comedy,292
99,Documentary,292
10402,Music,292
10749,Romance,223485
53,Thriller,223485
37,Western,223485
18,Drama,29463
10402,Music,29463
10749,Romance,29463
28,Action,18065
35,Comedy,18065
80,Crime,18065
18,Drama,22013
18,Drama,821
36,History,821
35,Comedy,53862
10749,Romance,53862
37,Western,3089
35,Comedy,30139
10749,Romance,30139
10749,Romance,132344
18,Drama,132344
35,Comedy,15582
14,Fantasy,15582
10751,Family,15582
28,Action,15158
27,Horror,15158
878,Science Fiction,15158
53,Thriller,15158
18,Drama,44634
35,Comedy,30309
18,Drama,30309
18,Drama,7509
10769,Foreign,7509
10749,Romance,7509
35,Comedy,10557
35,Comedy,23531
10749,Romance,23531
18,Drama,28005
36,History,28005
10749,Romance,28005
35,Comedy,40247
18,Drama,40247
10751,Family,252
14,Fantasy,252
14,Fantasy,24126
27,Horror,24126
878,Science Fiction,24126
35,Comedy,13982
80,Crime,13982
18,Drama,16642
10749,Romance,16642
18,Drama,17734
35,Comedy,18892
18,Drama,549
36,History,549
35,Comedy,121986
18,Drama,121986
80,Crime,868
18,Drama,868
35,Comedy,10683
18,Drama,10683
35,Comedy,17995
99,Documentary,17995
35,Comedy,246403
27,Horror,246403
18,Drama,670
53,Thriller,670
9648,Mystery,670
28,Action,670
28,Action,35691
18,Drama,35691
10751,Family,35691
53,Thriller,35691
28,Action,49010
35,Comedy,49010
53,Thriller,49010
28,Action,317930
35,Comedy,317930
35,Comedy,11229
18,Drama,11229
53,Thriller,11229
10770,TV Movie,22488
28,Action,22488
18,Drama,22488
10751,Family,22488
18,Drama,24469
35,Comedy,82533
10749,Romance,82533
27,Horror,50942
878,Science Fiction,50942
53,Thriller,50942
35,Comedy,84174
10749,Romance,84174
18,Drama,34099
10402,Music,34099
10751,Family,34099
35,Comedy,79940
35,Comedy,342
18,Drama,342
10752,War,281230
18,Drama,281230
36,History,281230
27,Horror,38033
53,Thriller,38033
18,Drama,100975
35,Comedy,100975
878,Science Fiction,38541
18,Drama,39563
27,Horror,39563
10749,Romance,39563
53,Thriller,234212
27,Horror,234212
35,Comedy,27404
35,Comedy,170480
10751,Family,170480
18,Drama,71866
28,Action,192210
18,Drama,192210
53,Thriller,192210
35,Comedy,180296
35,Comedy,157058
18,Drama,70006
28,Action,70006
28,Action,26039
80,Crime,26039
18,Drama,26039
53,Thriller,26039
18,Drama,79587
35,Comedy,79587
53,Thriller,176077
9648,Mystery,260947
53,Thriller,260947
53,Thriller,342502
28,Action,43213
80,Crime,43213
53,Thriller,43213
35,Comedy,44594
18,Drama,44594
10749,Romance,44594
18,Drama,666
35,Comedy,248
18,Drama,248
80,Crime,325173
28,Action,325173
35,Comedy,55831
18,Drama,55831
10749,Romance,55831
53,Thriller,351043
9648,Mystery,351043
18,Drama,351043
27,Horror,351043
99,Documentary,43942
27,Horror,10226
53,Thriller,10226
9648,Mystery,10226
10749,Romance,66942
35,Comedy,66942
18,Drama,66942
53,Thriller,356483
28,Action,356483
27,Horror,356483
18,Drama,10476
35,Comedy,239
10749,Romance,239
27,Horror,10281
53,Thriller,10281
12,Adventure,630
10751,Family,630
14,Fantasy,630
35,Comedy,3034
878,Science Fiction,3034
27,Horror,13025
28,Action,13025
878,Science Fiction,13025
35,Comedy,21461
18,Drama,21461
10749,Romance,21461
18,Drama,55306
12,Adventure,17264
10751,Family,17264
28,Action,16016
12,Adventure,16016
16,Animation,16016
35,Comedy,16016
878,Science Fiction,16016
12,Adventure,15875
35,Comedy,15875
10749,Romance,15875
35,Comedy,5900
18,Drama,5900
18,Drama,43306
10749,Romance,43306
10752,War,43306
37,Western,11072
35,Comedy,11072
27,Horror,9730
53,Thriller,9730
18,Drama,209274
18,Drama,26371
10749,Romance,26371
35,Comedy,14137
99,Documentary,291
878,Science Fiction,14139
53,Thriller,14139
28,Action,33106
12,Adventure,33106
35,Comedy,33106
18,Drama,33106
10769,Foreign,33106
27,Horror,8875
53,Thriller,8875
35,Comedy,872
10402,Music,872
10749,Romance,872
99,Documentary,72914
35,Comedy,139038
27,Horror,139038
99,Documentary,126509
35,Comedy,9591
18,Drama,9591
27,Horror,10676
9648,Mystery,10676
878,Science Fiction,10676
28,Action,1687
878,Science Fiction,1687
28,Action,24748
18,Drama,24748
37,Western,24748
35,Comedy,181330
99,Documentary,181330
18,Drama,468
10749,Romance,468
35,Comedy,401
18,Drama,401
10749,Romance,401
18,Drama,76
10749,Romance,76
27,Horror,50538
9648,Mystery,50538
53,Thriller,50538
35,Comedy,25636
18,Drama,25636
10749,Romance,25636
35,Comedy,19316
10749,Romance,19316
18,Drama,21074
878,Science Fiction,84329
35,Comedy,84329
18,Drama,84329
80,Crime,84329
18,Drama,20
10749,Romance,20
35,Comedy,157386
18,Drama,157386
10749,Romance,157386
35,Comedy,13007
99,Documentary,13007
99,Documentary,13518
18,Drama,13518
18,Drama,116584
18,Drama,46849
99,Documentary,40428
35,Comedy,17334
10749,Romance,17334
27,Horror,1698
53,Thriller,1698
18,Drama,20764
878,Science Fiction,20764
53,Thriller,20764
35,Comedy,45132
28,Action,45132
18,Drama,45132
35,Comedy,76706
10751,Family,76706
35,Comedy,254472
27,Horror,254472
27,Horror,332285
18,Drama,49471
18,Drama,13569
27,Horror,13569
53,Thriller,13569
12,Adventure,7512
35,Comedy,7512
878,Science Fiction,7512
80,Crime,356216
18,Drama,11798
80,Crime,11798
28,Action,146631
12,Adventure,146631
878,Science Fiction,146631
35,Comedy,43546
10402,Music,43546
18,Drama,61038
10751,Family,61038
35,Comedy,78373
18,Drama,78373
10751,Family,78373
10402,Music,17820
10749,Romance,17820
18,Drama,74457
53,Thriller,283384
14,Fantasy,19933
12,Adventure,19933
16,Animation,19933
35,Comedy,19933
10751,Family,19933
10402,Music,19933
16,Animation,756
10751,Family,756
10402,Music,756
53,Thriller,433715
18,Drama,433715
27,Horror,9728
53,Thriller,9728
27,Horror,9731
53,Thriller,9731
18,Drama,9916
14,Fantasy,309425
18,Drama,309425
53,Thriller,14156
10749,Romance,14156
18,Drama,43610
53,Thriller,360339
18,Drama,360339
35,Comedy,31163
10749,Romance,31163
10769,Foreign,31163
10749,Romance,297621
35,Comedy,297621
10402,Music,297621
28,Action,16205
35,Comedy,16205
27,Horror,16205
18,Drama,887
36,History,887
10749,Romance,887
80,Crime,9517
18,Drama,9517
35,Comedy,6007
18,Drama,6007
18,Drama,364083
80,Crime,364083
27,Horror,8329
9648,Mystery,8329
18,Drama,69640
9648,Mystery,69640
53,Thriller,69640
53,Thriller,347548
27,Horror,347548
878,Science Fiction,347548
12,Adventure,322443
18,Drama,322443
37,Western,322443
28,Action,657
53,Thriller,657
12,Adventure,657
35,Comedy,28165
27,Horror,28165
28,Action,28165
35,Comedy,11561
10749,Romance,11561
878,Science Fiction,11561
27,Horror,270303
53,Thriller,270303
35,Comedy,11624
80,Crime,595
18,Drama,595
12,Adventure,8810
28,Action,8810
53,Thriller,8810
878,Science Fiction,8810
28,Action,12207
35,Comedy,12207
80,Crime,226
18,Drama,226
27,Horror,92182
9648,Mystery,92182
18,Drama,582
53,Thriller,582
18,Drama,72213
18,Drama,990
12,Adventure,55604
18,Drama,55604
10749,Romance,55604
12,Adventure,9662
16,Animation,9662
35,Comedy,9662
18,Drama,9662
18,Drama,20862
35,Comedy,20862
35,Comedy,2771
18,Drama,2771
18,Drama,80
10749,Romance,80
18,Drama,55
53,Thriller,55
80,Crime,11023
18,Drama,11023
18,Drama,33667
10749,Romance,33667
18,Drama,39013
99,Documentary,11194
28,Action,11194
12,Adventure,11194
18,Drama,43839
10402,Music,43839
10749,Romance,43839
35,Comedy,1382
18,Drama,1382
99,Documentary,44639
18,Drama,301351
10402,Music,301351
10749,Romance,301351
80,Crime,4816
18,Drama,4816
80,Crime,7873
18,Drama,7873
53,Thriller,7873
28,Action,7873
80,Crime,331190
18,Drama,331190
53,Thriller,331190
35,Comedy,15186
18,Drama,15186
10749,Romance,15186
27,Horror,17994
10749,Romance,1378
18,Drama,1378
35,Comedy,1378
18,Drama,8885
16,Animation,8885
10752,War,8885
99,Documentary,12901
18,Drama,250124
10749,Romance,250124
99,Documentary,14284
18,Drama,57120
37,Western,57120
36,History,12228
99,Documentary,12228
18,Drama,22617
28,Action,22617
53,Thriller,22617
35,Comedy,55561
18,Drama,55561
35,Comedy,42889
28,Action,10656
53,Thriller,10656
35,Comedy,24363
18,Drama,24363
35,Comedy,13121
27,Horror,13121
28,Action,24746
12,Adventure,24746
878,Science Fiction,24746
18,Drama,12109
35,Comedy,12109
10402,Music,12109
35,Comedy,27023
35,Comedy,22913
18,Drama,22913
10749,Romance,22913
18,Drama,273899
16,Animation,20653
10751,Family,20653
10769,Foreign,20653
18,Drama,67373
28,Action,67373
53,Thriller,67373
12,Adventure,171759
10751,Family,171759
35,Comedy,206296
18,Drama,206296
10402,Music,206296
10749,Romance,206296
35,Comedy,35219
18,Drama,35219
9648,Mystery,35219
53,Thriller,35219
